attendee_id,direction,trip_option,leg1_mode,leg1_length,leg1_duration,leg1_from_lat,leg1_from_lng,leg1_to_lat,leg1_to_lng,leg1_from_scheduledTime,leg1_to_scheduledTime,leg1_roads,leg1_route,total_duration,total_length,leg2_mode,leg2_length,leg2_duration,leg2_from_lat,leg2_from_lng,leg2_to_lat,leg2_to_lng,leg2_from_scheduledTime,leg2_to_scheduledTime,leg2_roads,leg2_route,leg3_mode,leg3_length,leg3_duration,leg3_from_lat,leg3_from_lng,leg3_to_lat,leg3_to_lng,leg3_from_scheduledTime,leg3_to_scheduledTime,leg3_roads,leg3_route,leg4_mode,leg4_length,leg4_duration,leg4_from_lat,leg4_from_lng,leg4_to_lat,leg4_to_lng,leg4_from_scheduledTime,leg4_to_scheduledTime,leg4_roads,leg4_route,leg5_mode,leg5_length,leg5_duration,leg5_from_lat,leg5_from_lng,leg5_to_lat,leg5_to_lng,leg5_from_scheduledTime,leg5_to_scheduledTime,leg5_roads,leg5_route,leg6_mode,leg6_length,leg6_duration,leg6_from_lat,leg6_from_lng,leg6_to_lat,leg6_to_lng,leg6_from_scheduledTime,leg6_to_scheduledTime,leg6_roads,leg6_route,leg7_mode,leg7_length,leg7_duration,leg7_from_lat,leg7_from_lng,leg7_to_lat,leg7_to_lng,leg7_from_scheduledTime,leg7_to_scheduledTime,leg7_roads,leg7_route,leg8_mode,leg8_length,leg8_duration,leg8_from_lat,leg8_from_lng,leg8_to_lat,leg8_to_lng,leg8_from_scheduledTime,leg8_to_scheduledTime,leg8_roads,leg8_route,leg9_mode,leg9_length,leg9_duration,leg9_from_lat,leg9_from_lng,leg9_to_lat,leg9_to_lng,leg9_from_scheduledTime,leg9_to_scheduledTime,leg9_roads,leg9_route,leg10_mode,leg10_length,leg10_duration,leg10_from_lat,leg10_from_lng,leg10_to_lat,leg10_to_lng,leg10_from_scheduledTime,leg10_to_scheduledTime,leg10_roads,leg10_route,leg11_mode,leg11_length,leg11_duration,leg11_from_lat,leg11_from_lng,leg11_to_lat,leg11_to_lng,leg11_from_scheduledTime,leg11_to_scheduledTime,leg11_roads,leg11_route,leg12_mode,leg12_length,leg12_duration,leg12_from_lat,leg12_from_lng,leg12_to_lat,leg12_to_lng,leg12_from_scheduledTime,leg12_to_scheduledTime,leg12_roads,leg12_route,leg13_mode,leg13_length,leg13_duration,leg13_from_lat,leg13_from_lng,leg13_to_lat,leg13_to_lng,leg13_from_scheduledTime,leg13_to_scheduledTime,leg13_roads,leg13_route,leg14_mode,leg14_length,leg14_duration,leg14_from_lat,leg14_from_lng,leg14_to_lat,leg14_to_lng,leg14_from_scheduledTime,leg14_to_scheduledTime,leg14_roads,leg14_route,leg15_mode,leg15_length,leg15_duration,leg15_from_lat,leg15_from_lng,leg15_to_lat,leg15_to_lng,leg15_from_scheduledTime,leg15_to_scheduledTime,leg15_roads,leg15_route
A00412,return,1,CAR,114.54795,73.85,51.4998731,5.4332325,51.4378965,4.1256248,2025-05-17T01:16:00+02:00,2025-05-17T02:29:51+02:00,"Ekkersweijer, Terraweg, road, de Dieze, road, Bataweg, Erica, Ringweg, ramp, A58, E312, ramp, A58, E312, ramp, A58, E312, A58, E312, Ring Tilburg, Ring Tilburg, ramp, A58, E312, A27, A58, E312, A58, E312, A58, A16, E19, E312, A58, E312, ramp, A58, E312, ramp, A58, E312, Roosendaalseweg, Bredasebaan, Roosendaalsebaan, A58, E312, A58, E312, A4, Mattemburghweg, Zeelandweg, A58, E312, ramp, Valckenisseweg, N289, Oude Rijksweg, Meiboom, Noordschans, Noordschans, service road",,73.85,114.54795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00412,departure,1,CAR,114.27465,74.51666666666667,51.4378965,4.1256248,51.4998731,5.4332325,2025-05-17T17:13:29+02:00,2025-05-17T18:28:00+02:00,"service road, Noordschans, Noordschans, Meiboom, Oude Rijksweg, N289, Valckenisseweg, ramp, A58, E312, Zeelandweg, Mattemburghweg, A58, E312, A4, ramp, ramp, A58, E312, A4, A58, E312, Roosendaalsebaan, Bredasebaan, Roosendaalseweg, A58, E312, A58, E312, A58, A16, E19, E312, ramp, A58, A16, E19, E312, A58, E312, A27, A58, E312, A58, E312, ramp, Ring Tilburg, A58, E312, Ring Tilburg, A58, E312, ramp, A58, E312, ramp, Erica, Bataweg, road, de Dieze, road, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,74.51666666666667,114.27465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00413,return,1,BICYCLE,26.913130000000002,97.83333333333333,51.4998731,5.4332325,51.326419,5.5730196,2025-05-17T23:16:00+02:00,2025-05-18T00:53:50+02:00,"Ekkersweijer, bike path, bike path, Ekkersweijer, bike path, bike path, Rondje Eindhoven - Hoofdroute, Oude Bossche Baan, Oude Bossche Baan, Doctor Berlagelaan, Europalaan, Kloosterdreef, Kloosterdreef, Woenselse Markt, Kruisstraat, Kruisstraattunnel, Fellenoordpad, Boschdijktunnel, Rondje Eindhoven - Aanrijdroute West, Rondje Eindhoven - Aanrijdroute West, Emmasingel, Keizersgracht, Wal, Stadhuisplein, Wal, P Czn Hooftlaan, Stratumsedijk, Leenderweg, Leenderweg, Floraplein, Floralaan West, Roostenlaan, Roostenlaan, Roostenlaan, Engelse Tuin, bike path, bike path, road, Leenderweg, road, path, bike path, bike path, Merellaan, Boschhoven, Zwarte Pad, Breedvennen, Valkenswaardseweg, Margrietlaan, Dorpstraat, Strijperstraat, Strijperstraat, Strijperstraat, Jansborg, Renheide",,97.83333333333333,26.913130000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00413,departure,1,BICYCLE,30.10728,105.73333333333333,51.326419,5.5730196,51.4998731,5.4332325,2025-05-17T17:39:16+02:00,2025-05-17T19:25:00+02:00,"Renheide, Jansborg, Strijperstraat, Kapelstraat, Strijperpad, Kluizerpad, Strijperpad, Valkenswaardseweg, Leenderweg, Leenderweg, De Smelen, Merendreef, bike path, Oude Spoorbaan, Burgemeester Mollaan, Dirck van Hornelaan, Professor Holstlaan, bike path, Professor Holstlaan, Bayeuxlaan, Sint Claralaan, Slowlane - Hoofdroute, Jacob van Maerlantlaan, van Meursstraat, Edenstraat, Jan Smitzlaan, Jacob Catslaan, Bilderdijklaan, bike path, Wal, Stadhuisplein, Wal, Keizersgracht, Emmasingel, Rondje Eindhoven - Aanrijdroute West, Boschdijktunnel, Fellenoordpad, Kruisstraattunnel, Kruisstraattunnel, Kruisstraat, Woenselse Markt, Kloosterdreef, bike path, Europalaan, Doctor Berlagelaan, Oude Bossche Baan, Oude Bossche Baan, Rondje Eindhoven - Hoofdroute, Rondje Eindhoven - Hoofdroute, bike path, Ekkersweijer, bike path, bike path, bike path, Ekkersweijer, Ekkersweijer",,105.73333333333333,30.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00414,return,1,WALK,13.02308,166.61666666666667,51.4998731,5.4332325,51.4078424,5.4740225,2025-05-17T23:20:00+02:00,2025-05-18T02:06:37+02:00,"Ekkersweijer, bike path, bike path, Ekkersweijer, bike path, path, steps, bike path, Rondje Eindhoven - Hoofdroute, path, Fransebaan, road, Cotentinlaan, Cotentinlaan, Auvergnelaan, Correzelaan, bike path, Savoiepad, bike path, Oude Bossche Baan, Doctor Berlagelaan, Pasqualinistraat, Pasqualinistraat, Frankrijkstraat, Boschdijk, bike path, Boschdijk, bike path, Boschdijk, Fellenoord, Elisabethtunnel, F615, Rondje Eindhoven - Aanrijdroute West, Vonderweg, Mauritsstraat, Hoogstraat, Hoogstraat, Gestelsestraat, Genneperweg, Velddoornweg, Velddoornweg, path",,166.61666666666667,13.02308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00414,departure,1,WALK,13.02308,166.76666666666668,51.4078424,5.4740225,51.4998731,5.4332325,2025-05-17T13:52:14+02:00,2025-05-17T16:39:00+02:00,"path, Velddoornweg, Velddoornweg, Genneperweg, Gestelsestraat, Hoogstraat, Mauritsstraat, Mauritsstraat, Vonderweg, F615, Rondje Eindhoven - Aanrijdroute West, Elisabethtunnel, Fellenoord, Boschdijk, bike path, Boschdijk, bike path, Boschdijk, Frankrijkstraat, Pasqualinistraat, Pasqualinistraat, Doctor Berlagelaan, Oude Bossche Baan, bike path, Savoiepad, bike path, Correzelaan, Auvergnelaan, Cotentinlaan, Cotentinlaan, road, Fransebaan, path, Rondje Eindhoven - Hoofdroute, bike path, steps, path, bike path, Ekkersweijer, bike path, bike path, bike path, Ekkersweijer",,166.76666666666668,13.02308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00415,return,1,BICYCLE,50.41379,174.81666666666666,51.4998731,5.4332325,51.8458809,5.2350684,2025-05-17T23:00:00+02:00,2025-05-18T01:54:49+02:00,"Ekkersweijer, bike path, bike path, Terraweg, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, bike path, Eindhovenseweg-Zuid, bike path, Oude Rijksweg, Eindhovenseweg, Sint-Oedenrodeseweg, Sint-Oedenrodeseweg, Schansweg, Hooiweg, Ringweg, Koppelstraat, Kanterseveldenweg, Vleutstraat, Hamsestraat, Dazingstraat, Dazingstraat, Barrierweg, Oude Rijksweg, bike path, bike path, Oude Rijksweg, Eindhovenseweg, bike path, Eindhovenseweg, bike path, bike path, De la Salle woongroep Linde, Munselse Hoeve, Munsel, Schuttershof, bike path, De Doelen, De Schutsboom, Weikespad, Selissen, De Ketting, Bosscheweg, Esscheweg, Hal, Boxtelseweg, bike path, Boxtelseweg, Maurickplein, Taalstraat, bike path, Paardensteeg, Sterrebosweg, Sterrebosweg, bike path, Oude Dieze, Triniteitstraat, Parade, Parade, Torenstraat, Sint Josephstraat, Kardinaal van Rossumplein, Kardinaal van Rossumplein, van Berckelstraat, Jan de la Barlaan, Kapelaan Koopmansplein, Jan Schöfferlaan, Monseigneur Diepenstraat, F59, F59, Rompertsebaan, bike path, Polsbroek, Hengmeng, bike path, Sluisweg, Treurenburg, Crevecoeur, Treurenburg, Oude Rijksweg, Oude Rijksweg, F2, Parallelweg, Steenweg, bike path, Hogeweg, Oude Bosscheweg, Prinses Julianastraat, van Heemstraweg-west, Koningin Wilhelminaweg, road, Steenweg, Achterweg, Slimweistraat, Slimweistraat, Veerstraat",,174.81666666666666,50.41379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00415,departure,1,BICYCLE,50.041489999999996,173.75,51.8458809,5.2350684,51.4998731,5.4332325,2025-05-17T12:53:15+02:00,2025-05-17T15:47:00+02:00,"Veerstraat, Slimweistraat, Slimweistraat, Achterweg, bike path, Steenweg, road, Koningin Wilhelminaweg, van Heemstraweg-west, Prinses Julianastraat, Oude Bosscheweg, Hogeweg, bike path, Steenweg, Parallelweg, F2, Oude Rijksweg, Treurenburg, Crevecoeur, Treurenburg, Sluisweg, bike path, Hengmeng, Polsbroek, bike path, Rompertsebaan, F59, Monseigneur Diepenstraat, Jan Schöfferlaan, Kapelaan Koopmansplein, Jan de la Barlaan, van Berckelstraat, Kardinaal van Rossumplein, Kardinaal van Rossumplein, Sint Josephstraat, Torenstraat, Parade, Peperstraat, Oude Dieze, bike path, bike path, Sterrebosweg, Sterrebosweg, Paardensteeg, bike path, Taalstraat, bike path, bike path, Taalstraat, Maurickplein, Boxtelseweg, bike path, Boxtelseweg, Hal, Esscheweg, Bosscheweg, Bosscheweg, bike path, bike path, Bosscheweg, bike path, bike path, bike path, Brederodeweg, bike path, bike path, Eindhovenseweg, bike path, Eindhovenseweg, Oude Rijksweg, bike path, Oude Rijksweg, Barrierweg, Dazingstraat, Dazingstraat, Hamsestraat, Vleutstraat, Kanterseveldenweg, Koppelstraat, Ringweg, Hooiweg, Schansweg, Sint-Oedenrodeseweg, Sonseweg, Oude Sonsedijk, Hogekampenweg, Boslaan-Zuid, Boslaan-Zuid, N.C.B.-weg, EuroVelo 4 - Centraal-Europaroute - deel Nederland, Schelde-Rheinroute - 05 - Hilvarenbeek - Stad van Gerwen, Terraweg, Terraweg, bike path, bike path, bike path, Ekkersweijer, Ekkersweijer",,173.75,50.041489999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00416,departure,1,WALK,5.53129,70.65,51.4834899,5.4808163,51.4998731,5.4332325,2025-05-17T12:16:21+02:00,2025-05-17T13:27:00+02:00,"Namenlaan, Tempellaan, Blixemboschpad, Blixemboschpad, Castiliëlaan, Voort, path, Huizingalaan, Ekkersrijt, Science Park Eindhoven, Ekkersrijt, bike path, Kanaaldijk Zuid, track, service road, parking aisle, parking aisle, Ekkersweijer",,70.65,5.53129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00416,return,1,WALK,5.53129,70.65,51.4998731,5.4332325,51.4834899,5.4808163,2025-05-17T23:36:00+02:00,2025-05-18T00:46:39+02:00,"Ekkersweijer, parking aisle, parking aisle, service road, Kanaaldijk Zuid, bike path, Ekkersrijt, Science Park Eindhoven, Ekkersrijt, Huizingalaan, path, Voort, Castiliëlaan, Blixemboschpad, Blixemboschpad, Tempellaan, Namenlaan",,70.65,5.53129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00417,return,1,WALK,9.91551,127.43333333333334,51.4998731,5.4332325,51.4469374,5.5032268,2025-05-17T23:47:00+02:00,2025-05-18T01:54:26+02:00,"Ekkersweijer, bike path, bike path, Ekkersweijer, bike path, path, steps, bike path, Rondje Eindhoven - Hoofdroute, path, Fransebaan, road, Cotentinlaan, Cotentinlaan, Auvergnelaan, Correzelaan, bike path, Savoiepad, bike path, Oude Bossche Baan, Doctor Berlagelaan, Europalaan, bike path, Kloosterdreef, sidewalk, Kaakstraat, Kaarderstraat, path, Veldmaarschalk Montgomerylaan, Veldmaarschalk Montgomerylaan, Onze Lieve Vrouwestraat, Insulindelaan, Berenkuil, Celebeslaan, Molukkenlaan",,127.43333333333334,9.91551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00417,departure,5,WALK,1.88371,24.183333333333334,51.4469374,5.5032268,51.443663,5.478553,2025-05-17T13:41:49+02:00,2025-05-17T14:06:00+02:00,"Molukkenlaan, Celebeslaan, Berenkuil, Professor Doctor Dorgelolaan, Kennedyplein, path, Perron F",,66.98333333333333,13.3909,BUS,9.7371,20.0,51.443663,5.478553,51.500405,5.414492,2025-05-17T14:06:00+02:00,2025-05-17T14:26:00+02:00,Unknown,Best Station - Eindhoven Station 9,WALK,1.77009,22.8,51.500405,5.414492,51.4998731,5.4332325,2025-05-17T14:26:00+02:00,2025-05-17T14:48:48+02:00,"Kanaaldijk, Eindhovenseweg-Zuid, bike path, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, Terraweg, Terraweg, bike path, bike path, bike path, Ekkersweijer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00418,departure,1,WALK,1.89178,24.1,52.6774729,5.9304977,52.674982,5.929926,2025-05-17T10:13:42+02:00,2025-05-17T10:37:48+02:00,"Kruithuisweg, service road, Pinken pad, service road, Voorsterweg, bike path, Repelweg",,236.70000000000005,218.06993,BUS,37.8664,53.2,52.674982,5.929926,52.505095,6.08907,2025-05-17T10:37:48+02:00,2025-05-17T11:31:00+02:00,Unknown,Emmeloord - Zwolle 71,WALK,0.22648,3.55,52.505095,6.08907,52.504903,6.0914218,2025-05-17T11:31:00+02:00,2025-05-17T11:34:33+02:00,"platform, path, Stationspassage",,RAIL,87.86362,50.0,52.504903,6.0914218,52.0899869,5.109934,2025-05-17T11:49:00+02:00,2025-05-17T12:39:00+02:00,Unknown,Den Haag Centraal <-> Leeuwarden IC600 Intercity,WALK,0.19712000000000002,2.933333333333333,52.0899869,5.109934,52.0896856,5.1090611,2025-05-17T12:39:00+02:00,2025-05-17T12:41:56+02:00,"8, 9, 9, corridor, 11, 12, corridor, 18, 18",,RAIL,80.00296,49.0,52.0896856,5.1090611,51.4429706,5.4804289,2025-05-17T12:54:00+02:00,2025-05-17T13:43:00+02:00,Unknown,Dordrecht <-> Venlo IC3500 Intercity,WALK,0.45775,6.15,51.4429706,5.4804289,51.443663,5.478553,2025-05-17T13:43:00+02:00,2025-05-17T13:49:09+02:00,"Spoor 2, Spoor 1, underpass, Perron F",,BUS,7.16484,17.0,51.443663,5.478553,51.497783,5.453287,2025-05-17T13:55:00+02:00,2025-05-17T14:12:00+02:00,Unknown,Son - Ekkersrijt - Eindhoven Station 406,WALK,2.39898,30.766666666666666,51.497783,5.453287,51.4998731,5.4332325,2025-05-17T14:12:00+02:00,2025-05-17T14:42:46+02:00,"Science Park Eindhoven, parking aisle, path, Ekkersrijt, Science Park Eindhoven, Ekkersrijt, bike path, Kanaaldijk Zuid, track, service road, parking aisle, parking aisle, Ekkersweijer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00419,return,1,BICYCLE,14.338059999999999,49.766666666666666,51.4998731,5.4332325,51.4148597,5.445004,2025-05-17T23:01:00+02:00,2025-05-17T23:50:46+02:00,"Ekkersweijer, bike path, bike path, Terraweg, de Dieze, Bataweg, Welschappad, Welschappad, Vensedijk, Slowlane - Hoofdroute, Zandkasteel, Zanddreef, Grasdreef, Hovenring, Rondje Eindhoven - Hoofdroute, Slowlane - Hoofdroute, Zoom, Slowlane - Hoofdroute, Slowlane - Hoofdroute, Meerenakkerweg, Kasteellaan, Kasteellaan, Roffart, Lichtenberg, Lichtenberg",,49.766666666666666,14.338059999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00419,departure,1,BICYCLE,14.304290000000002,51.06666666666667,51.4148597,5.445004,51.4998731,5.4332325,2025-05-17T20:02:56+02:00,2025-05-17T20:54:00+02:00,"Lichtenberg, Lichtenberg, Locatellistraat, Roffart, Roffart, Kasteellaan, Kasteellaan, Mahatma Gandhilaan, Beemdstraat, Meerenakkerweg, Rondje Eindhoven - Hoofdroute, Slowlane - Hoofdroute, Zoom, Rondje Eindhoven - Hoofdroute, Slowlane - Hoofdroute, Hovenring, Grasdreef, Zanddreef, Zandkasteel, Slowlane - Hoofdroute, Rondje Eindhoven - Aanrijdroute West, Vensedijk, Welschappad, Welschappad, Welschappad, Bataweg, Bataweg, de Dieze, Terraweg, Terraweg, bike path, bike path, bike path, Ekkersweijer, Ekkersweijer",,51.06666666666667,14.304290000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00420,return,1,CAR,73.42174,50.71666666666667,51.4998731,5.4332325,51.9387953,5.8502663,2025-05-17T01:09:00+02:00,2025-05-17T01:59:43+02:00,"Ekkersweijer, Terraweg, Eindhovenseweg-Zuid, N.C.B.-weg, Kanaaldijk Noord, Hoberglaan, Bestseweg, ramp, A50, Dassenbaan, A50, E31, A50, E31, ramp, A15, ramp, Rietgraaf, Griftdijk, Rijksweg-Zuid, road, Rijksweg-Zuid, Rijksweg-Noord, service road",,50.71666666666667,73.42174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00420,departure,1,CAR,73.62684,51.083333333333336,51.9387953,5.8502663,51.4998731,5.4332325,2025-05-17T14:28:55+02:00,2025-05-17T15:20:00+02:00,"service road, Rijksweg-Noord, Rijksweg-Zuid, road, Rijksweg-Zuid, ramp, A15, ramp, E31, E31, A50, A50, Dassenbaan, A50, ramp, road, ramp, A50, ramp, Bestseweg, Hoberglaan, Kanaaldijk Noord, N.C.B.-weg, N.C.B.-weg, Kanaaldijk, Eindhovenseweg-Zuid, road, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,51.083333333333336,73.62684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00421,departure,1,CAR,14.06274,14.6,51.4272089,5.4060167,51.4998731,5.4332325,2025-05-17T17:24:24+02:00,2025-05-17T17:39:00+02:00,"Polderstraat, Schans, Burcht, Vijverstraat, Heerbaan, Meerenakkerweg, ramp, Poot van Metz, Tilburgseweg, ramp, Anthony Fokkerweg, road, Boschdijk, Eindhovenseweg-Zuid, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,14.6,14.06274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00421,return,1,CAR,14.628260000000001,14.116666666666667,51.4998731,5.4332325,51.4272089,5.4060167,2025-05-17T23:24:00+02:00,2025-05-17T23:38:07+02:00,"Ekkersweijer, Terraweg, Eindhovenseweg-Zuid, Eindhovenseweg-Zuid, ramp, A2, E25, Boschdijk, Postkoetsweg, Tilburgseweg, Poot van Metz, ramp, road, Meerhovendreef, Grasdreef, Grasdreef, Heerbaan, Burcht, Schans, Polderstraat",,14.116666666666667,14.628260000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00422,departure,1,CAR,4.79461,6.766666666666667,51.5174886,5.4111393,51.4998731,5.4332325,2025-05-17T15:20:14+02:00,2025-05-17T15:27:00+02:00,"Sonseweg, Sint-Oedenrodeseweg, road, Oude Rijksweg, road, Eindhovenseweg-Zuid, road, Terraweg, Ekkersweijer, road, road, Ekkersweijer",,6.766666666666667,4.79461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00422,return,1,CAR,4.71209,6.216666666666667,51.4998731,5.4332325,51.5174886,5.4111393,2025-05-17T22:26:00+02:00,2025-05-17T22:32:13+02:00,"Ekkersweijer, Terraweg, Eindhovenseweg-Zuid, road, Oude Rijksweg, road, Sint-Oedenrodeseweg, Sonseweg",,6.216666666666667,4.71209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A00423,departure,1,WALK,12.014479999999999,155.1,51.4363278,5.5233705,51.4998731,5.4332325,2025-05-17T14:10:54+02:00,2025-05-17T16:46:00+02:00,"Contrabasstraat, Koperblazerspad, bike path, Klavecimbellaan, bike path, Schelfhoutstraat, Molijnstraat, Jan van Riebeecklaan, Paul Krügerlaan, Jan Tooropstraat, bike path, Tongelresestraat, bike path, Insulindelaan, Berenkuil, Insulindelaan, Onze Lieve Vrouwestraat, Veldmaarschalk Montgomerylaan, Veldmaarschalk Montgomerylaan, Veldmaarschalk Montgomerylaan, path, Kaarderstraat, Kaakstraat, parking aisle, Kloosterdreef, bike path, Europalaan, Doctor Berlagelaan, Oude Bossche Baan, bike path, Savoiepad, bike path, Correzelaan, Auvergnelaan, Cotentinlaan, Cotentinlaan, road, Fransebaan, path, Rondje Eindhoven - Hoofdroute, bike path, steps, path, bike path, Ekkersweijer, bike path, bike path, bike path, Ekkersweijer",,155.1,12.014479999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
